Easting,Northing,Moisture,Yield
592842.625,4267569.000,11.4,3424
592842.625,4267568.500,11.4,3205
592842.625,4267567.000,11.4,2953
592842.625,4267565.500,11.3,2942
592842.688,4267565.000,11.2,3174
592842.688,4267563.500,11.4,3115
592842.688,4267562.500,11.4,2713
592842.688,4267561.500,11.4,3216
592842.688,4267560.000,11.3,3406
592842.750,4267559.000,11.2,3372
592842.750,4267557.500,11.1,3677
592842.750,4267557.000,11.2,3446
592842.750,4267555.500,11.1,3300
592842.750,4267554.500,11.1,3027
592842.813,4267553.000,11.1,2975
592842.813,4267552.000,11.1,3118
592842.125,4267551.500,11.1,3059
592842.813,4267550.000,11.2,3105
592842.813,4267549.000,11.1,3203
592842.875,4267547.500,11.2,3513
592842.875,4267546.500,11.6,3161
592842.875,4267545.500,11.5,3487
592842.875,4267544.000,11.3,3546
592842.938,4267543.500,11.4,3445
592842.938,4267542.000,11.7,3260
592842.938,4267541.000,11.4,3254
592842.938,4267540.000,11.4,3680
592842.938,4267538.500,11.2,3800
592843.000,4267537.500,11.2,3345
592843.000,4267536.500,11.2,2966
592842.313,4267535.000,11.2,2831
592843.000,4267534.500,11.4,3329
592843.000,4267533.000,11.4,3531
592843.063,4267532.000,11.6,3125
592843.063,4267530.500,11.5,2964
592842.375,4267529.500,11.5,2675
592842.438,4267528.500,11.5,2716
592842.438,4267527.000,11.4,2966
592842.438,4267526.500,11.4,2440
592842.438,4267525.000,11.4,2289
592842.438,4267524.000,11.4,2696
592842.500,4267523.000,11.6,2477
592842.500,4267521.500,11.6,2129
592842.500,4267520.500,11.7,2194
592842.500,4267519.500,11.7,2313
592842.563,4267518.500,11.9,2376
592842.563,4267517.000,11.9,2241
592842.563,4267516.000,12.0,2172
592842.563,4267515.000,12.1,2428
592842.563,4267513.500,12.1,2408
592842.625,4267512.500,12.2,2981
592842.625,4267511.000,12.3,2932
592842.625,4267510.500,12.2,3016
592842.625,4267509.000,12.2,5962
592842.625,4267508.000,12.3,5944
592842.688,4267507.000,12.0,2545
592842.688,4267506.000,12.1,2423
592842.688,4267505.000,12.6,2308
592842.688,4267504.000,12.6,1894
592842.688,4267503.000,12.4,1824
592842.688,4267502.000,12.3,1586
592827.438,4267501.000,13.6,895
592827.438,4267503.000,13.2,931
592827.375,4267504.500,12.9,1063
592827.375,4267506.500,12.6,1100
592827.375,4267508.500,12.2,1132
592827.375,4267509.000,12.1,2281
592827.313,4267510.000,12.1,2201
592827.313,4267511.500,12.3,2499
592827.313,4267512.000,12.3,2792
592827.313,4267513.000,12.2,2508
592827.313,4267514.000,12.2,2508
592827.250,4267514.500,12.1,2395
592827.250,4267516.000,12.1,2388
592827.250,4267517.000,12.0,2616
592827.250,4267517.500,11.9,2852
592827.250,4267518.500,11.7,2813
592827.250,4267520.000,11.7,2858
592827.188,4267520.500,11.7,2672
592827.188,4267522.000,11.8,2896
592827.188,4267523.000,11.7,3361
592827.188,4267524.000,11.7,3622
592827.188,4267525.500,11.6,3698
592827.125,4267526.500,11.6,3745
592827.125,4267528.000,11.6,3631
592827.125,4267529.000,11.6,3956
592827.125,4267530.500,11.5,4199
592827.063,4267531.500,11.4,4156
592827.063,4267533.500,11.5,4430
592827.063,4267534.500,11.4,4188
592827.063,4267536.000,11.4,3939
592827.000,4267537.000,11.4,4443
592827.000,4267538.500,11.2,4238
592827.000,4267539.500,11.2,4266
592827.000,4267541.000,11.1,4554
592826.938,4267542.500,11.1,4665
592826.938,4267543.500,11.1,4355
592826.938,4267545.000,11.1,4320
592826.938,4267546.500,11.1,4145
592826.875,4267548.000,11.1,4659
592826.875,4267549.000,11.1,4275
592826.875,4267550.500,11.1,4804
592826.875,4267551.500,11.1,4632
592826.813,4267553.000,11.1,4507
592826.813,4267554.500,11.2,4498
592826.813,4267556.000,11.1,4372
592826.813,4267557.000,11.1,4641
592826.750,4267558.500,11.1,4683
592826.750,4267559.500,11.1,4873
592826.750,4267561.000,11.1,4586
592826.750,4267562.000,11.1,5040
592826.688,4267563.500,10.9,4818
592826.688,4267565.000,10.8,4888
592826.688,4267566.500,10.9,5152
592826.688,4267567.500,10.8,4791
592826.625,4267569.000,10.8,5004
592826.625,4267570.000,11.1,4680
592826.625,4267571.500,10.8,5765
592826.625,4267572.500,10.7,5030
592826.563,4267574.000,10.7,5307
592826.563,4267575.500,10.5,5377
592826.563,4267576.500,10.6,5391
592826.563,4267577.500,10.6,5229
592826.563,4267578.500,10.8,5648
592826.500,4267580.000,10.8,5118
592826.500,4267581.000,10.7,5273
592826.500,4267582.500,10.7,5734
592826.500,4267583.500,10.6,5514
592826.500,4267584.500,10.8,5262
592826.438,4267586.000,10.7,5040
592826.438,4267586.500,10.7,5816
592826.438,4267588.000,10.7,5094
592826.438,4267589.000,10.7,5523
592826.438,4267590.000,10.6,5193
592826.375,4267591.500,10.6,5391
592826.375,4267592.500,10.7,5621
592826.375,4267594.000,10.6,5391
592826.375,4267595.000,10.6,5215
592826.313,4267596.500,10.5,5281
592826.313,4267597.500,10.4,5204
592826.313,4267598.500,10.4,5311
592826.313,4267600.000,10.7,5133
592826.250,4267601.000,10.6,5674
592826.250,4267602.500,10.7,5749
592826.250,4267603.500,10.5,4806
592826.250,4267605.000,10.6,4781
592826.250,4267606.000,10.4,4904
592826.188,4267607.500,10.5,4884
592826.188,4267608.500,10.6,5392
592826.188,4267610.000,10.4,5589
592826.188,4267611.500,10.4,5716
592826.125,4267612.500,10.4,5359
592826.125,4267614.000,10.3,4893
592826.125,4267615.000,10.3,5480
592826.125,4267616.500,10.3,5536
592826.063,4267617.500,10.3,5361
592826.063,4267619.000,10.3,5584
592826.063,4267620.000,10.3,5445
592826.063,4267621.500,10.4,5164
592826.000,4267622.500,10.2,4966
592826.000,4267624.000,10.3,5275
592826.000,4267625.000,10.3,5460
592826.000,4267626.000,10.2,5086
592826.000,4267627.500,10.3,5265
592825.938,4267628.000,10.3,5077
592825.938,4267629.500,10.2,5472
592825.938,4267630.500,10.4,4640
592825.938,4267632.000,10.3,5041
592825.938,4267633.000,10.3,4729
592825.875,4267634.000,10.3,5155
592825.875,4267635.500,10.4,4898
592825.875,4267636.500,10.3,4352
592825.875,4267637.500,10.4,4439
592825.813,4267639.000,10.3,4274
592825.813,4267640.000,10.2,4257
592825.813,4267641.500,10.3,4622
592825.813,4267642.000,10.4,4180
592825.813,4267643.500,10.4,4860
592825.750,4267644.500,10.4,4296
592825.750,4267646.000,10.3,4585
592825.750,4267647.000,10.3,4797
592825.750,4267648.000,10.3,4776
592825.750,4267649.500,10.3,4960
592825.688,4267650.500,10.4,5180
592825.688,4267652.000,10.3,5141
592825.688,4267652.500,10.4,4753
592825.688,4267654.000,10.3,5457
592825.625,4267655.500,10.3,4828
592825.625,4267656.000,10.3,5076
592825.625,4267657.500,10.4,5027
592825.625,4267658.000,10.3,5010
592825.625,4267659.500,10.3,4767
592825.563,4267661.000,10.4,5392
592825.563,4267661.500,10.3,4987
592825.563,4267663.000,10.4,4938
592825.563,4267664.000,10.3,5186
592825.563,4267665.000,10.3,5468
592825.500,4267666.500,10.3,4805
592825.500,4267667.500,10.2,4993
592825.500,4267668.500,10.3,5479
592825.500,4267669.500,10.2,5225
592825.500,4267671.000,10.2,5080
592825.438,4267672.000,10.2,5434
592825.438,4267673.000,10.1,5616
592825.438,4267674.000,10.2,5252
592825.438,4267675.000,10.3,5212
592825.438,4267676.500,10.1,4761
592825.375,4267677.500,10.1,5087
592825.375,4267678.500,10.0,4838
592825.375,4267680.000,10.1,4935
592825.375,4267681.000,10.1,4543
592825.313,4267682.000,10.0,4815
592825.313,4267683.000,10.1,4336
592825.313,4267684.500,10.2,4810
592825.313,4267686.000,10.0,4937
592825.313,4267686.500,10.1,4870
592825.250,4267688.000,10.0,4800
592825.250,4267689.000,10.1,4567
592825.250,4267690.000,10.1,4827
592825.250,4267691.500,10.0,4431
592825.250,4267692.500,10.1,4520
592825.188,4267694.000,10.1,4891
592825.188,4267694.500,10.0,4355
592825.188,4267696.000,10.0,4689
592825.188,4267697.000,9.9,4815
592825.125,4267698.500,9.9,4276
592825.125,4267699.500,9.9,4519
592825.125,4267700.500,10.0,4557
592825.125,4267702.000,10.1,4791
592825.125,4267703.000,10.1,4664
592825.063,4267704.500,10.1,4688
592825.063,4267705.500,10.1,4232
592825.063,4267706.500,10.0,5251
592825.063,4267708.000,10.1,4885
592825.000,4267709.000,10.1,5330
592825.000,4267710.500,10.1,4769
592825.000,4267711.000,10.3,4912
592825.000,4267712.500,10.3,5093
592825.000,4267713.500,10.3,4612
592824.938,4267715.000,10.3,4824
592824.938,4267716.000,10.3,5235
592824.938,4267717.000,10.3,4644
592824.938,4267718.500,10.3,4585
592824.875,4267719.500,10.3,4956
592824.875,4267721.000,10.3,4612
592824.875,4267721.500,10.4,4809
592824.875,4267723.000,10.3,4834
592824.875,4267724.500,10.3,4396
592824.813,4267725.500,10.3,4342
592824.813,4267726.500,10.3,4305
592824.813,4267727.500,10.3,4534
592824.813,4267729.000,10.3,4696
592824.813,4267730.000,10.3,4612
592824.750,4267731.000,10.3,5240
592824.750,4267732.500,10.3,4918
592824.750,4267733.500,10.3,4760
592824.750,4267735.000,10.3,5029
592824.750,4267735.500,10.3,5024
592824.688,4267737.000,10.2,4891
592824.688,4267738.000,10.2,4723
592824.688,4267739.500,10.1,4589
592824.688,4267740.500,10.1,5309
592824.625,4267741.500,10.0,5182
592824.625,4267743.000,10.0,4340
592824.625,4267744.000,10.1,5526
592824.625,4267745.000,9.9,5680
592824.625,4267746.500,9.9,4844
592824.563,4267747.500,9.9,5456
592824.563,4267749.000,9.8,5032
592824.563,4267750.000,9.9,4930
592824.563,4267751.500,9.8,4772
592824.500,4267752.500,10.0,4702
592824.500,4267753.500,9.9,5103
592824.500,4267755.000,9.9,5139
592824.500,4267756.000,10.1,4706
592824.500,4267757.500,9.9,5499
592824.438,4267758.500,10.1,5014
592824.438,4267760.000,10.1,5277
592824.438,4267761.000,10.3,5468
592824.438,4267762.500,10.2,5005
592824.375,4267763.000,10.1,5631
592824.375,4267764.500,10.1,5694
592824.375,4267766.000,10.1,5523
592824.375,4267767.000,10.0,5373
592824.313,4267768.500,10.1,5233
592824.313,4267769.500,9.9,4916
592824.313,4267771.000,10.0,5506
592824.313,4267771.500,10.0,5393
592824.313,4267773.000,9.9,5503
592824.250,4267774.000,10.1,4792
592824.250,4267775.500,10.1,4870
592824.250,4267777.000,10.1,5103
592824.250,4267777.500,10.0,4963
592824.250,4267779.000,10.1,4901
592824.188,4267780.000,10.1,9382
592824.188,4267781.500,10.3,5025
592824.188,4267782.500,10.1,5163
592824.188,4267784.000,10.1,5028
592824.125,4267785.000,10.3,4976
592824.125,4267786.000,10.1,5554
592824.125,4267787.500,10.0,5042
592824.125,4267788.500,10.1,4636
592824.063,4267790.000,10.1,4542
592824.063,4267791.000,10.1,4941
592824.063,4267792.500,10.2,5316
592824.063,4267793.500,10.2,5165
592824.000,4267796.000,10.2,2766
592824.000,4267797.000,10.2,4962
592824.000,4267798.500,10.0,4752
592824.000,4267799.500,10.1,5317
592823.938,4267801.000,10.1,4646
592823.938,4267802.000,10.0,5144
592823.938,4267803.500,10.1,5261
592823.938,4267804.500,10.0,5275
592823.938,4267805.500,10.2,4982
592823.875,4267807.000,10.2,4921
592823.875,4267808.000,10.1,4358
592823.875,4267809.500,10.2,4481
592823.875,4267810.500,10.0,4930
592823.813,4267812.000,9.8,4498
592823.813,4267813.000,10.1,4313
592823.813,4267814.500,10.2,5072
592823.813,4267815.500,10.2,4708
592823.813,4267816.500,10.2,4329
592823.750,4267818.000,10.2,4374
592823.750,4267819.000,10.2,4498
592823.750,4267820.500,10.1,5009
592823.750,4267821.500,10.0,4879
592823.688,4267823.000,10.1,5247
592823.688,4267824.000,10.0,4530
592823.688,4267825.500,10.3,3868
592823.688,4267826.500,10.0,4252
592823.625,4267828.000,9.9,4078
592823.625,4267829.500,9.9,4381
592823.625,4267830.500,9.9,4366
592823.625,4267832.000,9.9,4507
592823.563,4267833.000,9.8,4318
592823.563,4267834.500,9.8,4450
592823.563,4267835.500,9.8,4697
592823.563,4267837.000,9.8,4649
592823.563,4267838.000,10.0,4911
592823.500,4267839.500,9.8,5139
592823.500,4267840.500,10.0,4963
592823.500,4267842.500,9.8,4820
592823.438,4267843.500,9.8,5529
592823.438,4267845.000,9.8,5519
592823.438,4267846.000,9.8,5023
592823.438,4267847.500,9.8,5490
592823.438,4267848.500,9.9,5354
592823.375,4267850.000,10.0,5072
592823.375,4267851.500,10.1,5127
592823.375,4267853.000,10.1,5109
592823.375,4267854.000,10.0,4959
592823.313,4267855.500,10.2,4963
592823.313,4267857.000,10.1,4660
592823.313,4267858.000,10.1,4930
592823.313,4267859.500,10.2,9230
592823.250,4267860.500,10.2,4982
592823.250,4267862.500,10.2,4331
592823.250,4267863.500,9.9,4016
592823.250,4267865.000,10.1,3783
592823.188,4267866.000,10.3,3538
592823.188,4267867.500,10.4,3716
592823.188,4267868.500,10.2,2676
592823.188,4267870.000,10.1,1864
592823.125,4267871.000,10.5,1256
592830.500,4267870.000,10.2,1817
592830.500,4267868.000,10.3,2106
592830.500,4267865.500,10.2,1957
592830.500,4267865.500,10.2,4319
592830.563,4267862.000,10.2,2169
592830.563,4267861.000,10.0,5127
592830.625,4267860.000,10.0,4932
592830.625,4267859.000,10.0,4887
592830.625,4267857.500,10.0,5206
592830.625,4267856.500,10.1,5282
592830.625,4267855.500,10.1,5239
592830.688,4267854.500,10.1,4990
592830.688,4267853.000,10.1,5212
592830.688,4267852.000,10.1,5016
592830.688,4267851.000,10.0,5106
592830.688,4267849.500,10.1,4598
592830.750,4267848.500,10.0,5292
592830.750,4267847.500,10.0,5504
592830.750,4267846.500,10.0,5127
592830.750,4267845.000,9.9,5196
592830.813,4267843.500,9.8,5275
592830.813,4267843.000,9.8,5346
592830.813,4267841.500,9.9,5669
592830.813,4267840.500,10.1,5435
592830.813,4267839.500,9.9,5383
592830.875,4267838.000,9.9,5155
592830.875,4267837.000,10.1,4938
592830.875,4267835.500,10.0,4748
592830.875,4267834.500,10.2,4515
592830.875,4267833.000,10.1,5139
592830.938,4267832.000,10.1,5693
592830.938,4267830.500,10.1,4499
592830.938,4267829.500,9.6,5734
592830.938,4267828.500,9.6,5098
592831.000,4267827.000,9.9,4995
592831.000,4267826.000,9.4,4278
592831.000,4267824.500,9.3,5030
592831.000,4267824.000,9.5,4649
592831.000,4267822.500,9.7,4853
592831.063,4267821.500,9.7,5109
592831.063,4267820.000,9.8,5449
592831.063,4267819.000,9.8,4797
592831.063,4267818.000,10.1,4829
592831.125,4267816.500,9.9,5109
592831.125,4267815.500,9.8,5182
592831.125,4267814.000,9.9,5436
592831.125,4267813.000,10.0,4803
592831.125,4267812.000,10.0,5135
592831.188,4267810.500,9.9,5358
592831.188,4267809.500,10.1,5405
592831.188,4267808.000,10.0,5332
592831.188,4267807.500,9.9,5832
592831.188,4267806.000,9.9,5328
592831.250,4267805.000,10.0,5509
592831.250,4267803.500,9.8,4938
592831.250,4267802.500,10.0,4902
592831.250,4267801.500,10.1,4648
592831.313,4267800.000,10.0,4969
592831.313,4267799.000,10.0,5202
592831.313,4267797.500,10.1,5348
592831.313,4267797.000,10.2,5053
592831.313,4267795.500,10.1,5204
592831.375,4267794.000,10.1,5234
592831.375,4267793.000,10.0,5332
592831.375,4267792.000,10.1,5187
592831.375,4267790.500,9.9,5519
592831.438,4267789.500,9.9,5312
592831.438,4267788.500,10.0,5182
592831.438,4267787.000,10.0,5198
592831.438,4267785.500,10.2,4929
592831.438,4267785.000,10.3,5167
592831.500,4267783.000,10.1,5105
592831.500,4267782.500,10.1,5458
592831.500,4267781.000,10.2,5214
592831.500,4267780.000,10.2,4736
592831.563,4267779.000,10.0,5385
592831.563,4267777.500,10.1,5239
592831.563,4267776.500,10.1,4969
592832.250,4267775.000,10.0,5245
592831.563,4267774.000,10.0,5011
592831.625,4267773.000,9.9,5412
592832.250,4267772.000,9.9,5301
592832.313,4267770.500,10.0,5572
592832.313,4267769.000,10.1,5836
592832.313,4267768.000,9.9,5171
592832.313,4267767.000,10.1,4891
592831.688,4267765.500,10.2,5776
592831.688,4267764.500,10.1,5439
592831.688,4267763.000,10.2,5641
592831.750,4267762.000,10.2,5845
592831.750,4267761.000,10.2,5458
592831.750,4267759.500,10.2,5394
592831.750,4267758.000,10.1,5624
592831.813,4267757.000,10.2,4901
592831.813,4267755.500,10.2,5597
592831.813,4267754.500,10.0,5777
592831.813,4267753.000,10.2,4724
592831.813,4267752.500,10.2,5016
592831.875,4267751.000,10.1,5184
592831.875,4267750.000,10.1,5528
592831.875,4267748.500,10.0,5021
592831.875,4267747.000,10.1,5385
592831.938,4267746.000,10.1,5524
592831.938,4267745.000,10.1,5106
592832.625,4267744.000,10.2,4385
592832.625,4267742.500,10.2,4971
592831.938,4267741.500,10.2,4758
592832.625,4267740.000,10.3,4570
592832.688,4267739.000,10.2,4395
592832.688,4267737.500,10.2,4222
592832.688,4267736.500,10.4,4287
592832.688,4267735.000,10.3,4212
592832.688,4267734.000,10.3,3830
592832.750,4267733.000,10.1,4260
592832.750,4267731.500,10.0,4200
592832.750,4267730.500,10.0,4106
592832.125,4267729.000,10.0,3931
592832.125,4267728.000,9.8,4169
592832.125,4267726.500,10.1,4201
592832.125,4267725.000,9.9,3970
592832.188,4267724.500,9.8,4094
592832.188,4267723.000,9.9,4280
592832.188,4267722.000,10.0,4245
592832.188,4267720.500,10.0,4184
592832.250,4267719.500,10.0,4245
592832.250,4267718.000,10.0,4110
592832.250,4267717.000,9.9,4209
592832.250,4267715.500,10.0,4762
592832.250,4267714.500,10.0,4489
592832.313,4267713.500,10.1,5041
592832.313,4267712.000,10.1,4674
592832.313,4267711.000,10.1,5027
592832.313,4267709.500,10.2,5806
592832.375,4267708.500,10.2,4937
592832.375,4267707.500,10.1,5096
592832.375,4267705.500,10.2,5051
592832.375,4267705.000,10.1,4817
592832.375,4267703.500,10.1,5115
592832.438,4267702.500,10.0,4320
592832.438,4267701.000,10.2,4609
592832.438,4267700.000,10.0,5141
592832.438,4267699.000,10.1,5210
592832.500,4267697.500,10.1,4349
592832.500,4267696.500,10.1,4568
592832.500,4267696.500,10.0,4423
592832.500,4267694.000,10.0,4469
592832.563,4267692.500,10.1,4165
592832.563,4267691.500,10.0,4538
592832.563,4267690.500,10.0,4440
592833.250,4267689.000,9.9,3985
592833.250,4267688.000,10.0,4155
592832.625,4267686.500,9.8,4063
592832.625,4267685.500,9.8,3809
592833.313,4267684.000,10.0,4399
592833.313,4267683.000,9.8,4427
592833.313,4267682.000,9.9,4085
592833.313,4267681.000,10.0,4120
592833.375,4267679.500,10.1,4041
592833.375,4267678.000,10.2,3451
592833.375,4267677.000,10.2,3854
592833.375,4267676.000,10.1,3325
592833.375,4267675.000,10.1,3684
592833.438,4267673.500,10.0,4051
592833.438,4267672.500,10.0,3896
592833.438,4267671.000,10.0,4200
592833.438,4267670.000,10.0,4031
592833.500,4267669.000,10.0,4544
592833.500,4267667.000,10.1,4399
592833.500,4267666.500,10.0,4330
592833.500,4267665.000,10.1,3997
592833.563,4267664.000,10.2,4654
592833.563,4267662.500,10.0,4707
592833.563,4267661.500,10.2,4554
592833.563,4267660.000,10.0,4524
592833.563,4267659.000,10.0,4921
592833.625,4267658.000,10.0,4478
592833.625,4267656.500,10.0,4822
592833.625,4267655.500,10.0,4991
592833.625,4267654.500,10.1,4697
592833.688,4267653.000,10.2,4058
592833.688,4267652.000,10.2,4470
592833.688,4267650.500,10.2,4445
592833.688,4267649.500,10.2,4142
592833.688,4267648.000,10.0,4330
592833.750,4267647.000,9.9,3880
592833.750,4267645.500,10.0,3767
592833.750,4267644.500,10.2,4033
592833.750,4267643.000,10.2,3860
592833.813,4267642.500,10.2,3541
592833.813,4267641.000,10.3,3294
592833.813,4267639.500,10.3,3414
592833.813,4267638.500,10.5,3496
592833.813,4267637.000,10.3,3201
592833.875,4267636.000,10.3,3593
592833.875,4267635.000,10.2,3864
592833.188,4267634.000,10.2,3879
592833.875,4267632.500,10.3,3955
592833.938,4267631.000,10.5,4210
592833.938,4267630.000,10.2,3993
592833.938,4267628.500,10.2,3874
592833.938,4267628.000,10.3,3667
592833.938,4267626.000,10.3,3667
592834.000,4267625.500,10.2,4088
592834.000,4267624.000,10.2,3933
592834.000,4267623.000,10.2,3984
592834.000,4267621.500,10.2,4237
592834.000,4267621.500,10.3,4347
592834.063,4267619.500,10.2,4176
592834.063,4267618.000,10.2,4277
592834.063,4267617.000,10.2,3958
592833.438,4267615.500,10.0,4165
592833.438,4267614.500,10.1,4117
592833.438,4267613.500,10.1,4143
592834.125,4267612.000,10.2,4182
592834.125,4267611.000,10.1,4017
592834.188,4267609.500,10.2,9312
592834.188,4267609.000,10.2,4231
592834.188,4267607.500,10.3,4014
592834.188,4267606.000,10.3,4117
592834.188,4267605.000,10.2,3854
592834.250,4267603.500,10.1,4499
592834.250,4267602.500,10.1,4469
592834.250,4267601.000,10.0,4275
592834.250,4267600.000,10.0,4772
592834.313,4267598.500,10.0,4528
592834.313,4267597.500,10.0,4430
