Easting,Northing,Yield,Moisture,Time
592232.6875,4267700.5,13901,15.8,936629136
592232.6875,4267702,13924,15.7,936629138
592232.6875,4267704,15007,16.2,936629140
592232.625,4267705.5,14158,15.8,936629142
592232.625,4267707.5,13866,15.6,936629144
592232.625,4267710,13511,15.8,936629146
592232.5625,4267711.5,13636,15.4,936629148
592232.5625,4267713.5,14237,16.4,936629150
592232.5625,4267715.5,14628,15.6,936629152
592232.5,4267717.5,13675,15.5,936629154
592232.5,4267719,13402,15.7,936629156
592232.4375,4267721,13808,15.3,936629158
592232.4375,4267723,14050,14.9,936629160
592232.4375,4267725,13620,14.5,936629162
592232.375,4267727,12996,14.7,936629164
592232.375,4267729,13349,14.8,936629166
592232.375,4267730.5,13395,15.2,936629168
592232.3125,4267732.5,13441,15,936629170
592232.3125,4267734.5,13472,15.5,936629172
592232.3125,4267736.5,13683,15.5,936629174
592232.25,4267738,13738,15.5,936629176
592232.25,4267740.5,13886,15.2,936629178
592232.25,4267742,13559,15.9,936629180
592232.1875,4267744,13465,15.8,936629182
592232.1875,4267746,14128,15.9,936629184
592232.1875,4267748,14347,15.9,936629186
592232.125,4267749.5,14206,15.9,936629188
592232.125,4267751.5,14355,16.6,936629190
592232.125,4267753.5,15284,15.9,936629192
592232.0625,4267755.5,15073,16.2,936629194
592232.6875,4267757,14074,16.3,936629196
592232.6875,4267759,14019,15.9,936629198
592232.6875,4267761,14206,15.8,936629200
592232.625,4267762.5,13894,15.8,936629202
592232.625,4267764.5,13371,15.9,936629204
592232.625,4267766.5,14136,15.9,936629206
592232.5625,4267768,13894,15.8,936629208
592232.5625,4267770,15727,15.6,936629210
592232.5625,4267772,14158,15.5,936629212
592232.5,4267774,13785,16,936629214
592232.5,4267776,13856,15.1,936629216
592232.5,4267778,14050,15.9,936629218
592232.4375,4267779.5,14058,15.4,936629220
592232.4375,4267782,14090,15.6,936629222
592232.4375,4267783.5,13667,15.4,936629224
592232.375,4267785.5,13649,15.9,936629226
592232.375,4267787.5,14379,15.9,936629228
592232.375,4267789.5,13957,15.7,936629230
592232.3125,4267791,14090,16.3,936629232
592232.3125,4267793,14105,16.3,936629234
592232.3125,4267795,15491,15.6,936629236
592232.25,4267797,14143,15.3,936629238
592232.25,4267798.5,13927,15.3,936629240
592231.5625,4267801,13695,15.6,936629242
592231.5,4267803,13703,15.5,936629244
592231.5,4267804.5,13757,16.3,936629246
592231.5,4267807,13488,15.5,936629248
592231.4375,4267808.5,13773,15.5,936629250
592231.4375,4267810.5,13973,15.4,936629252
592231.4375,4267812.5,13542,15.9,936629254
592231.375,4267814.5,13503,15.4,936629256
592231.375,4267816,13896,16.1,936629258
592231.375,4267818,14805,15.9,936629260
592231.3125,4267820,13673,15.5,936629262
592231.3125,4267821.5,13203,15.6,936629264
592231.3125,4267823.5,13270,15.6,936629266
592231.9375,4267826,13496,15.1,936629268
592231.9375,4267827.5,13377,15.1,936629270
592231.875,4267829,13425,16.3,936629272
592231.1875,4267831.5,13457,15.6,936629274
592231.1875,4267833,13691,15.7,936629276
592231.1875,4267835,13774,15.8,936629278
592231.125,4267837,13652,15.5,936629280
592231.125,4267838.5,13480,15.8,936629282
592231.125,4267840,13808,15.5,936629284
592231.0625,4267842.5,13238,15.8,936629286
592231.0625,4267844,13551,15.9,936629288
592231,4267846,13480,15.8,936629290
592231,4267848,13801,15.6,936629292
592231,4267850,13325,15.5,936629294
592230.9375,4267851.5,13916,15.3,936629296
592230.9375,4267853.5,13191,15.5,936629298
592230.9375,4267855.5,13101,15.7,936629300
592230.875,4267857.5,13172,15.8,936629302
592230.875,4267859,12910,15.9,936629304
592230.875,4267861,11201,16.2,936629306
592231.5,4267863,7619,15.4,936629308
592230.8125,4267864.5,4116,16.6,936629310
592532.5625,4267874.5,7904,16.9,936629350
592532.5625,4267874.5,1354,16.9,936629352
592532.5625,4267874.5,5269,16.9,936629354
592532.5625,4267873.5,5249,16.5,936629356
592532.5625,4267872.5,11594,17,936629358
592532.625,4267871,8678,17.3,936629360
592532.625,4267870.5,11683,17.7,936629362
592532.625,4267869,13606,17.6,936629364
592532.625,4267867.5,11562,17.5,936629366
592532.6875,4267865.5,12001,16.3,936629368
592532.6875,4267863.5,11369,16.3,936629370
592532.6875,4267862,12855,15.8,936629372
592532.75,4267860,14240,15.7,936629374
592532.75,4267858.5,13059,15.6,936629376
592532.75,4267857,13593,15.6,936629378
592532.125,4267854.5,14302,15.4,936629380
592532.125,4267853,14166,15.4,936629382
592532.1875,4267851.5,13628,15.4,936629384
592532.1875,4267849,14151,15.2,936629386
592532.1875,4267847.5,13691,15.4,936629388
592532.25,4267845.5,11740,15.7,936629390
592532.25,4267843,7223,15.9,936629392
592532.9375,4267843,13757,16.1,936629394
592532.25,4267843,11708,16.3,936629396
592532.25,4267843,4516,16.3,936629400
592532.25,4267841,15374,16,936629804
592532.3125,4267839.5,13345,15.6,936629806
592532.3125,4267837.5,14298,15.4,936629808
592532.3125,4267835.5,14959,15.7,936629810
592532.375,4267834,15327,15.3,936629812
592532.375,4267832,14085,15.7,936629814
592532.375,4267830.5,14513,15.8,936629816
592532.4375,4267829.5,14291,16.1,936629818
592532.4375,4267827,14696,15.8,936629820
592532.4375,4267825.5,14347,15.8,936629822
592532.5,4267824,14842,15.8,936629824
592532.5,4267822,14330,15.4,936629826
592532.5,4267820.5,14455,16.1,936629828
592532.5625,4267818.5,14008,16.3,936629830
592532.5625,4267817,14212,15.7,936629832
592532.5625,4267815.5,13932,15.4,936629834
592532.625,4267813.5,14440,15.8,936629836
592532.625,4267812,15807,15.4,936629838
592532.625,4267810,14200,15.9,936629840
592532.6875,4267808,13272,15.9,936629842
592532.6875,4267806.5,14058,15.8,936629844
592532.6875,4267804.5,14108,15.8,936629846
592532.75,4267802.5,14131,15.9,936629848
592532.75,4267801,14172,16.9,936629850
592532.75,4267799,14172,16.7,936629852
592532.8125,4267797,14295,16.1,936629854
592532.8125,4267795.5,14253,16.3,936629856
592532.8125,4267793.5,13535,16.5,936629858
592532.875,4267791.5,13644,15.9,936629860
592532.875,4267789.5,14230,16.2,936629862
592532.875,4267788,14251,16.6,936629864
592532.9375,4267786,14010,16.2,936629866
592532.9375,4267784,13584,16.6,936629868
592532.9375,4267782.5,13970,16.2,936629870
592533,4267780.5,14130,14.7,936629872
592533,4267778.5,12365,15.1,936629874
592533,4267777,13315,16.3,936629876
592533.0625,4267775,7184,16.8,936629878
592533.0625,4267773.5,2073,17.1,936629880
592533.0625,4267771.5,1328,17.4,936629882
592533.0625,4267771.5,14127,17.5,936629884
592532.5,4267765.5,14326,16.1,936629902
592532.5,4267763.5,14576,16.3,936629904
592532.5,4267762,14524,16.3,936629906
592532.5625,4267760,13906,16.4,936629908
592532.5625,4267758,13830,16.6,936629910
592532.5625,4267756.5,14736,16.6,936629912
592533.25,4267755,14457,16.4,936629914
592533.3125,4267752.5,13408,16.9,936629916
592533.3125,4267751,12010,16.5,936629918
592533.3125,4267749.5,13688,16.3,936629920
592533.375,4267747.5,13432,17,936629922
592533.375,4267746,13366,17.1,936629924
592533.375,4267744,14190,17.5,936629926
592533.4375,4267742,13860,16.5,936629928
592533.4375,4267740.5,14446,16.7,936629930
592533.4375,4267738.5,14595,16.6,936629932
592533.5,4267736.5,14330,16.7,936629934
592533.5,4267735,13671,16.7,936629936
592532.875,4267733,13712,17.8,936629938
592532.875,4267731,13935,16.5,936629940
592532.875,4267729.5,14083,17.5,936629942
592533.5625,4267727.5,14495,16.8,936629944
592533.625,4267725.5,14421,16.7,936629946
592532.9375,4267724.5,13943,17.1,936629948
592533,4267722,14248,17.2,936629950
592533,4267720.5,14215,16.3,936629952
592533.0625,4267718.5,13860,16.8,936629954
592533.0625,4267716.5,14455,16.5,936629956
592533.0625,4267715,14652,16.7,936629958
592533.125,4267713,14536,17.3,936629960
592533.125,4267711,14726,16.4,936629962
592533.125,4267709.5,14067,16.6,936629964
592533.125,4267708,14603,17,936629966
592533.1875,4267706,14924,16.6,936629968
592533.1875,4267704.5,14883,16.9,936629970
592533.1875,4267702.5,13877,17.3,936629972
592533.25,4267700.5,13992,17.4,936629974
592533.25,4267699,14816,16.9,936629976
592533.25,4267697,14560,16.7,936629978
592533.3125,4267695.5,14243,17.2,936629980
592533.3125,4267693.5,14801,17.1,936629982
592533.3125,4267691.5,14726,16.9,936629984
592533.375,4267690,14726,17.4,936629986
592533.375,4267688.5,14684,17.5,936629988
592533.375,4267686,14270,17.6,936629990
592533.4375,4267684.5,14347,17,936629992
592533.4375,4267683,14116,17.1,936629994
592533.4375,4267681,14240,16.9,936629996
592533.5,4267679,14949,17.1,936629998
592533.5,4267677.5,15312,16.5,936630000
592533.5625,4267675,13107,16.8,936630002
592533.5625,4267673.5,5459,17.2,936630004
592533.5625,4267672,0,17.2,936630006
592533.5625,4267670,1253,17.5,936630008
592533.625,4267668,660,17,936630010
592533.625,4267667,3076,16.8,936630012
592533.625,4267665.5,23797,17.1,936630014
592533.625,4267666.5,27738,17.1,936630016
592546.9375,4267664.5,16119,16.4,936630052
592542.25,4267666.5,15826,16.4,936630054
592540.25,4267667,15768,16.4,936630056
592540.25,4267667,15864,16.8,936630058
592540.25,4267667,16507,17.1,936630060
592540.25,4267667,15682,17.4,936630062
592540.25,4267667,15326,17.1,936630064
592540.25,4267667,15807,16.3,936630066
592540.3125,4267665.5,16430,17.3,936630068
592541,4267663,16162,16.6,936630070
592541,4267661,16162,16.1,936630072
592541.0625,4267658.5,15643,16.9,936630074
592541.75,4267656,15519,16.4,936630076
592541.75,4267653.5,15288,16.7,936630078
592541.8125,4267650.5,15807,17.6,936630080
592541.8125,4267648,16574,16.6,936630082
592542.5,4267645,16210,16.9,936630084
592542.5625,4267642.5,16488,17.1,936630086
592542.5625,4267640,16468,17.5,936630088
592542.625,4267637,16499,16.2,936630090
592542.625,4267634,15384,17.6,936630092
592542.6875,4267631.5,16017,17.3,936630094
592542.6875,4267629,16187,16.6,936630096
592542.75,4267628,16152,17.3,936630098
592543.4375,4267625.5,16363,17.2,936630100
592543.4375,4267625.5,17121,16.7,936630102
592543.4375,4267625.5,16708,17,936630104
592543.4375,4267625.5,16162,17,936630106
592543.4375,4267625.5,15413,16.7,936630108
592543.4375,4267625.5,16479,17.3,936630110
592543.4375,4267625,15410,17.1,936630112
592543.4375,4267623.5,16231,16.6,936630114
592543.4375,4267621,16130,17.1,936630116
592542.125,4267620,15650,16.8,936630118
592540.1875,4267617.5,15920,16.7,936630120
592538.875,4267615,15637,17.1,936630122
592537.5625,4267612.5,14813,16.3,936630124
592536.9375,4267611,15186,17.2,936630126
592535.625,4267608.5,15443,16.8,936630128
592535.625,4267606.5,15771,17.1,936630130
592535,4267605,15390,17.5,936630132
592534.375,4267603,15612,17.1,936630134
592534.375,4267601,14981,17,936630136
592534.4375,4267599.5,15221,17,936630138
592533.75,4267597.5,15048,17.1,936630140
592533.75,4267596,15163,16.9,936630142
592533.8125,4267594.5,14745,17.2,936630144
592533.8125,4267592.5,13565,17.1,936630146
592533.875,4267590.5,14167,16.7,936630148
592533.875,4267589,14844,16.5,936630150
592533.875,4267587,15279,16.7,936630152
592533.875,4267585.5,15179,16.6,936630154
592533.9375,4267583.5,14552,17.1,936630156
592533.9375,4267582,15017,16.3,936630158
592533.9375,4267580.5,15071,16.3,936630160
592534,4267578.5,15045,16.3,936630162
592534,4267576.5,15999,16.5,936630164
592534,4267575,15951,16.1,936630166
592533.375,4267573,15275,16.5,936630168
592533.375,4267571,15460,16.1,936630170
592533.4375,4267569,14933,16.1,936630172
592533.4375,4267566.5,15177,16.1,936630174
592533.5,4267564.5,14813,16.7,936630176
592533.5,4267561.5,14172,16.6,936630178
592533.5625,4267559.5,13674,16.7,936630180
592533.5625,4267557,14749,16.2,936630182
592533.5625,4267555.5,14706,16.8,936630184
592533.625,4267553.5,15390,17.1,936630186
592533.625,4267551,15099,16.5,936630188
592533.625,4267549.5,15335,16.8,936630190
592533.6875,4267548,15230,16.8,936630192
592533.6875,4267546,15693,16.7,936630194
592533.6875,4267544,15614,17,936630196
592533.75,4267542.5,15549,16.8,936630198
592533.75,4267540.5,14749,17.1,936630200
592533.75,4267539,15194,17.1,936630202
592533.8125,4267537,15408,15.7,936630204
592533.8125,4267535.5,15029,16.5,936630206
592533.8125,4267534,15567,16.6,936630208
592533.875,4267532,15885,16.7,936630210
592533.875,4267530.5,15753,16.7,936630212
592533.875,4267528.5,15422,16.1,936630214
592533.9375,4267527,15842,16.7,936630216
592533.9375,4267525.5,15501,16.4,936630218
592533.9375,4267523.5,15390,16.6,936630220
592534,4267522,15833,16.5,936630222
592534,4267520.5,15949,16.6,936630224
592534,4267519,16117,16.3,936630226
592534,4267517.5,15851,16.6,936630228
592534.0625,4267515.5,15637,16.1,936630230
592534.0625,4267514,14478,15.6,936630232
592534.0625,4267512,15221,16,936630234
592534.125,4267510.5,14990,15.6,936630236
592534.125,4267509,15053,15.5,936630238
592534.125,4267507,14866,15.4,936630240
592534.1875,4267505.5,14977,15.2,936630242
592534.1875,4267503.5,14364,15.5,936630244
592534.1875,4267502,14243,15.4,936630246
592534.25,4267500,14782,15.8,936630248
592534.25,4267498,15275,15.7,936630250
592534.25,4267496.5,15029,15.4,936630252
592534.3125,4267495,14795,15.8,936630254
592534.3125,4267493.5,13962,15.6,936630256
592534.3125,4267492,7656,15.1,936630258
592534.3125,4267490,4674,15,936630260
592539.0625,4267484.5,14811,15.4,936630292
592539.6875,4267485.5,14226,15.5,936630294
592539.6875,4267489.5,16659,15.5,936630346
592539.625,4267490.5,16444,15.9,936630348
592539.625,4267492.5,16896,16.2,936630350
592539.625,4267494,15680,15.8,936630352
592539.625,4267495.5,15919,16,936630354
592539.5625,4267497,14924,15.4,936630356
592540.25,4267498.5,15680,16.7,936630358
592540.1875,4267500,16229,15.7,936630360
592540.1875,4267501.5,15095,15.9,936630362
592540.1875,4267503.5,14911,16.1,936630364
592540.125,4267505,14477,16.1,936630366
592540.125,4267507,14759,15.7,936630368
592540.125,4267508.5,15007,16.1,936630370
592540.0625,4267510.5,15064,15.8,936630372
592540.0625,4267512.5,16128,15.8,936630374
592540.0625,4267514,15032,17,936630376
592540,4267516,14596,16.1,936630378
592540,4267518,14493,16.3,936630380
592540,4267519.5,14399,16.1,936630382
592539.9375,4267521.5,14379,15.8,936630384
592539.9375,4267523.5,15438,16.5,936630386
592539.9375,4267525,16238,16.2,936630388
592539.875,4267527,16839,15.6,936630390
592539.875,4267529,14627,15.8,936630392
592539.875,4267530.5,15469,16.1,936630394
592539.8125,4267532.5,14531,16.4,936630396
592539.8125,4267534.5,14740,16.5,936630398
592539.8125,4267536,14896,16.3,936630400
592539.75,4267537.5,14588,16,936630402
592539.75,4267540,14879,16.2,936630404
592539.75,4267541.5,15888,16.7,936630406
592539.6875,4267543.5,14757,17,936630408
592539.6875,4267545,14725,16.7,936630410
592539.6875,4267547,14896,16.5,936630412
592539.625,4267548.5,16031,16.7,936630414
592539.625,4267551,14603,16.7,936630416
592539.625,4267552.5,14243,16.1,936630418
592539.5625,4267554,14595,16.7,936630420
592539.5625,4267556.5,14856,17,936630422
592539.5625,4267558,14595,16.5,936630424
592539.5,4267559.5,14879,17.1,936630426
592539.5,4267562,14741,16.7,936630428
592539.5,4267563.5,15009,16.1,936630430
592539.4375,4267565,14221,16.7,936630432
592540.125,4267567.5,15351,16.7,936630434
592540.0625,4267569,14774,16,936630436
592540.0625,4267570.5,14318,16.5,936630438
592539.375,4267572.5,14554,16.3,936630440
592539.375,4267574.5,14196,16.8,936630442
592539.3125,4267576,14148,16.7,936630444
592539.3125,4267578,14595,16.9,936630446
592539.9375,4267579.5,14644,16.5,936630448
592539.25,4267581.5,14669,16.7,936630450
592539.25,4267583.5,14536,16.7,936630452
592539.25,4267585,14446,16.7,936630454
592539.875,4267587,15579,16.3,936630456
592539.875,4267588.5,15432,16.3,936630458
592539.8125,4267590.5,16181,16.7,936630460
592539.8125,4267592.5,14973,16.4,936630462
592539.8125,4267594,14347,16.8,936630464
592539.75,4267595.5,14867,16.7,936630466
592539.75,4267598,15502,16.3,936630468
592539.75,4267599.5,14166,16.7,936630470
592539.6875,4267601,14693,17.2,936630472
592539.6875,4267603,15028,17.1,936630474
592539.6875,4267604.5,15195,17.4,936630476
592539.625,4267606,15656,16.4,936630478
592539.625,4267608,14941,16.1,936630480
592539.625,4267610,14702,16.7,936630482
592539.5625,4267611.5,14141,16.8,936630484
592539.5625,4267613.5,15608,16.8,936630486
592539.5625,4267615,14610,17.1,936630488
592539.5,4267617,14388,16.5,936630490
592539.5,4267619,14243,16.1,936630492
592539.5,4267620.5,15587,16.8,936630494
592539.4375,4267622.5,15342,16.4,936630496
592539.4375,4267624,14507,16.2,936630498
592539.4375,4267626,14717,16.8,936630500
592539.375,4267628,14440,16.3,936630502
592539.375,4267629.5,14108,15.8,936630504
592539.375,4267631.5,14302,16.5,936630506
592539.3125,4267633.5,14440,16.9,936630508
592539.3125,4267635,14465,17,936630510
592539.3125,4267637,14188,17.1,936630512
592539.25,4267639,14288,16.7,936630514
592539.25,4267640.5,14517,16.4,936630516
592539.25,4267642,14993,17.3,936630518
592539.1875,4267644.5,14315,16.8,936630520
592539.1875,4267646,14058,17.4,936630522
592539.1875,4267647.5,14505,16.6,936630524
592539.125,4267649.5,14660,17.5,936630526
592539.8125,4267651.5,14547,17.3,936630528
592539.75,4267653,14413,17.5,936630530
592539.75,4267655,15221,16.9,936630532
592539.75,4267656.5,15196,16.3,936630534
592539.6875,4267658.5,14636,17.4,936630536
592539.6875,4267660.5,14577,17.5,936630538
592539.6875,4267662,14586,16.8,936630540
592539.625,4267664,14728,17.5,936630542
592539.625,4267665.5,14861,17.1,936630544
592539.625,4267667,14702,16.8,936630546
592539.5625,4267669.5,15095,16.6,936630548
592539.5625,4267671,14569,17,936630550
592539.5625,4267672.5,14292,16.8,936630552
592539.5,4267674.5,14844,16.6,936630554
592539.5,4267676.5,14586,16.7,936630556
592539.5,4267678,14494,16.9,936630558
592539.4375,4267680,15045,16.9,936630560
592539.4375,4267681.5,14809,16.8,936630562
592539.4375,4267683.5,14520,16.7,936630564
592539.375,4267685.5,15006,16.7,936630566
592539.375,4267687,14418,17.1,936630568
592539.375,4267689,14525,16.7,936630570
592539.3125,4267690.5,15037,17,936630572
592539.3125,4267692,14477,17.1,936630574
592539.3125,4267694,14950,16.6,936630576
592539.25,4267695.5,15194,16.3,936630578
592539.25,4267697.5,14492,16.5,936630580
592539.25,4267699.5,14195,16.6,936630582
592539.1875,4267701,14814,16.5,936630584
592539.1875,4267703,14383,16.8,936630586
592539.1875,4267704.5,14904,16.7,936630588
592539.125,4267706.5,14091,16.9,936630590
592539.125,4267708.5,13954,17.1,936630592
592539.125,4267710,14243,16.2,936630594
592539.0625,4267712,14251,16.2,936630596
592538.375,4267714,14026,16.7,936630598
