Longitude,Latitude,ECto30,ECto100,Easting,Northing
-121.938648,38.552742,27.1,69.7,592481.625,4267679.5
-121.938648,38.55273,27.1,68.9,592481.625,4267678.5
-121.938648,38.552719,27.1,66.2,592481.625,4267677
-121.938648,38.552701,27.2,64.6,592481.688,4267675
-121.938649,38.552685,27,62.1,592481,4267673.5
-121.938648,38.552678,26,57.8,592481.688,4267672.5
-121.938648,38.55263,26.3,63.2,592481.75,4267667.5
-121.938649,38.552616,23,67.6,592481.125,4267665.5
-121.938649,38.552599,23.7,63.1,592481.125,4267664
-121.938649,38.552591,22.8,65.5,592481.125,4267662.5
-121.938649,38.552583,21.2,68.3,592481.188,4267662
-121.93865,38.552483,23.9,66.8,592481.313,4267651
-121.938651,38.552467,24.2,67.4,592481.313,4267649
-121.938651,38.552458,23.4,69.1,592481.313,4267648.5
-121.938651,38.552451,24.1,68.3,592481.313,4267647.5
-121.938651,38.552444,24.6,67.6,592481.313,4267646.5
-121.938651,38.552435,25.1,64.7,592481.375,4267646
-121.938651,38.552421,23.3,58.8,592481.375,4267644
-121.938651,38.552412,22.1,59.6,592481.375,4267643
-121.93865,38.552391,23.6,60.1,592481.375,4267640.5
-121.93865,38.552372,25.5,62.6,592481.438,4267638.5
-121.93865,38.552364,24.8,63.8,592481.438,4267638
-121.938649,38.552305,25.2,58.9,592481.5,4267631
-121.938649,38.552294,26.3,59.8,592481.5,4267630
-121.938649,38.552278,25.9,58.8,592481.563,4267628
-121.93865,38.552256,27,58.4,592481.563,4267626
-121.938652,38.552152,27.4,59.1,592481.688,4267614
-121.938652,38.552131,24.6,52,592481.75,4267612
-121.938652,38.55212,24,-25,592481.75,4267610.5
-121.938653,38.552108,27.6,-25,592481.75,4267609.5
-121.938653,38.552089,22.7,-24,592481.813,4267607.5
-121.938653,38.552072,24.8,-24,592481.813,4267605
-121.938653,38.552064,25.2,52.2,592481.813,4267604.5
-121.938652,38.552052,26.3,52.8,592481.813,4267603
-121.938652,38.552031,26.9,56.1,592481.875,4267601
-121.938652,38.552012,25.9,47.4,592481.875,4267599
-121.938652,38.552003,26,59,592481.875,4267597.5
-121.938651,38.551992,26.3,63.1,592481.938,4267596.5
-121.938651,38.551972,26.5,60.4,592481.938,4267594
-121.938652,38.551955,27.7,65.3,592481.938,4267592.5
-121.938652,38.551946,25.1,63.8,592482,4267591
-121.938652,38.551935,26.5,58.4,592482,4267590
-121.938652,38.551915,27.5,-24,592482,4267588
-121.938652,38.551899,26.2,-25,592482.063,4267586
-121.938652,38.551891,26.3,60,592482.063,4267585.5
-121.938655,38.551837,28.4,56,592482.125,4267579.5
-121.938655,38.551824,29.3,65.3,592482.125,4267577.5
-121.938655,38.551805,29.4,65.3,592482.125,4267575.5
-121.938655,38.55178,25.8,65.3,592482.188,4267573
-121.938655,38.551763,25,65.1,592482.188,4267571
-121.938654,38.551755,25,64.2,592482.188,4267570
-121.938654,38.551745,26.1,64.8,592482.25,4267569
-121.938655,38.551726,26.6,66,592482.25,4267567
-121.938655,38.551711,28,67.2,592482.25,4267565.5
-121.938655,38.551703,28,67.7,592482.313,4267564.5
-121.938655,38.551692,26.2,68.2,592482.313,4267563.5
-121.938655,38.551675,25.4,66,592482.313,4267561
-121.938655,38.551659,26.3,68.1,592482.313,4267559.5
-121.938655,38.551651,25.5,61.6,592482.375,4267558.5
-121.938655,38.551641,23.2,-25,592482.375,4267557.5
-121.938655,38.551625,22,-25,592482.375,4267555.5
-121.938655,38.551615,21.1,-25,592482.375,4267555
-121.938656,38.551609,24.1,-25,592481.75,4267554
-121.938656,38.551592,25.6,-25,592481.75,4267552
-121.938656,38.551569,25.9,-24,592481.813,4267549.5
-121.938656,38.551557,25.8,55.8,592481.813,4267548
-121.938656,38.551551,26.9,60.3,592481.813,4267547.5
-121.938656,38.551534,26.5,5.4,592481.813,4267545.5
-121.938657,38.551512,26,-24,592481.875,4267543.5
-121.938657,38.551495,26,-24,592481.875,4267541
-121.938657,38.551484,26.4,-24,592481.875,4267540
-121.938658,38.551473,25.9,-24,592481.938,4267538.5
-121.938658,38.551455,26.1,30.1,592481.938,4267537
-121.938657,38.551437,26.3,53,592481.938,4267535
-121.938657,38.551425,25.2,47.7,592482,4267533.5
-121.938657,38.551412,25.2,35,592482,4267532
-121.938657,38.551396,25.3,-24,592482,4267530
-121.938659,38.55138,26.2,-24,592482.063,4267528.5
-121.938658,38.551368,22.3,8.8,592482.063,4267527.5
-121.938658,38.551357,23.3,37.5,592482.063,4267526
-121.938658,38.551339,24.4,58.9,592482.063,4267524
-121.938658,38.551322,24.4,57.3,592482.125,4267522
-121.938659,38.551311,24.6,-24,592482.125,4267521
-121.938659,38.5513,23.4,35.9,592482.125,4267519.5
-121.938659,38.551284,26.4,-24,592482.125,4267518
-121.938659,38.551274,23.5,-24,592482.188,4267516.5
-121.938659,38.551265,23.5,1,592482.188,4267516
-121.938659,38.551257,23,-9,592482.188,4267515
-121.938659,38.551245,21.2,-9,592482.188,4267513.5
-121.938659,38.551224,25.7,-25,592482.25,4267511
-121.938659,38.55121,28.8,55.2,592482.25,4267509.5
-121.938659,38.551192,28.8,65.2,592482.25,4267508
-121.938659,38.551167,28.4,65.7,592482.313,4267505
-121.938659,38.55115,27.9,64.4,592482.313,4267503
-121.938659,38.551141,27.2,63.8,592482.313,4267502
-121.93866,38.551129,29,68.3,592482.375,4267500.5
-121.93866,38.55111,29.4,65.4,592482.375,4267498.5
-121.938661,38.551095,28.8,60.5,592482.375,4267497
-121.938661,38.551088,26.5,39.8,592482.438,4267496
-121.938661,38.551078,29.3,-29,592482.438,4267495
-121.938661,38.55106,29,6,592482.438,4267493
-121.938661,38.551044,26.2,3.9,592482.438,4267491.5
-121.938661,38.551036,28.9,3.1,592482.5,4267490.5
-121.938661,38.551028,28,2.3,592482.5,4267489.5
-121.93866,38.551018,7.5,-13,592482.5,4267488.5
-121.938659,38.551013,4.2,-5,592482.5,4267488
-121.938799,38.551092,31.3,-25,592470.438,4267496
-121.938799,38.551102,36.6,69.2,592470.438,4267497.5
-121.938798,38.551112,33.3,67.7,592470.438,4267499
-121.938799,38.551121,34.6,66.1,592470.375,4267499.5
-121.938799,38.551128,32.4,64.3,592470.375,4267500.5
-121.938799,38.551133,30.1,68.4,592470.375,4267501
-121.938799,38.55114,30.2,68.4,592470.375,4267501.5
-121.938799,38.551146,30.6,68.2,592470.375,4267502.5
-121.938799,38.551151,31.7,67.6,592470.375,4267503
-121.938799,38.551157,32.8,65.3,592470.375,4267504
-121.938799,38.551165,32.4,61.7,592470.313,4267504.5
-121.938799,38.551177,31.2,64.1,592470.313,4267506
-121.938799,38.551191,31.4,66.7,592470.313,4267507
-121.938799,38.551202,32,65.3,592470.313,4267508.5
-121.938799,38.551209,32.6,62.7,592470.313,4267509.5
-121.938799,38.551222,32.3,62.2,592470.25,4267511
-121.938799,38.551239,33,65.1,592470.25,4267512.5
-121.938799,38.551253,32.5,64.6,592470.25,4267514.5
-121.938799,38.551262,32.4,64.2,592470.188,4267515.5
-121.938799,38.551297,30.8,63.1,592470.188,4267519
-121.938799,38.551304,31.2,63.1,592470.188,4267520
-121.938798,38.551345,28.1,67.4,592470.125,4267524.5
-121.938798,38.551351,28.5,64,592470.125,4267525
-121.938798,38.551363,32.3,59.3,592470.063,4267526.5
-121.938798,38.551376,31.3,60.6,592470.063,4267528
-121.938798,38.551384,30.5,62.3,592470.063,4267529
-121.938797,38.551399,31.5,59.7,592470.063,4267530.5
-121.938799,38.551461,29.9,58.8,592469.938,4267537.5
-121.938798,38.551475,30.2,61.1,592469.938,4267539
-121.938798,38.551489,31.8,62.7,592469.938,4267540.5
-121.938798,38.551496,30.3,61.1,592469.938,4267541
-121.938798,38.5515,28.6,57.1,592469.938,4267541.5
-121.938797,38.551512,28.6,33,592469.875,4267543
-121.938797,38.551527,30.2,35.7,592469.875,4267544.5
-121.938797,38.551534,32.8,58,592469.875,4267545.5
-121.938797,38.551537,31.9,54.7,592469.875,4267545.5
-121.938798,38.551548,29.4,-24,592469.875,4267547
-121.938798,38.551563,28.6,-28,592469.813,4267548.5
-121.938798,38.551575,28.8,-28,592469.813,4267550
-121.938798,38.551583,29.9,52.5,592469.813,4267551
-121.938798,38.551593,29.3,51.2,592469.813,4267552
-121.938799,38.551607,29.5,54.6,592469.75,4267553.5
-121.938798,38.551615,29,53.9,592469.75,4267554.5
-121.938798,38.551651,29.9,60.5,592469.75,4267558.5
-121.938797,38.551664,31,60.8,592469.688,4267559.5
-121.938798,38.55167,28,57.3,592469.688,4267560.5
-121.938798,38.551678,28.8,56.9,592469.688,4267561.5
-121.938798,38.551692,30.6,60.8,592469.688,4267563
-121.938798,38.551704,29.6,65.7,592469.625,4267564.5
-121.938798,38.55171,29.5,65.4,592469.625,4267565
-121.938798,38.551719,30.1,65.5,592469.625,4267566
-121.938798,38.551735,28.3,62.3,592469.625,4267568
-121.938798,38.551749,26.9,61.4,592469.563,4267569.5
-121.938798,38.551756,26.6,59.5,592469.563,4267570.5
-121.938799,38.551763,27.4,16.9,592469.563,4267570.5
-121.938798,38.551773,27,-28,592469.563,4267572
-121.938798,38.55178,30.9,52.5,592469.563,4267573
-121.938798,38.551791,30.6,61.6,592469.563,4267574
-121.938798,38.551809,29.9,66.2,592469.5,4267576
-121.938796,38.551861,27.7,56.1,592469.438,4267581.5
-121.938796,38.551875,26.8,64.1,592469.438,4267583.5
-121.938796,38.551941,29.4,57.7,592469.375,4267590.5
-121.938796,38.551958,28,19,592469.313,4267592.5
-121.938796,38.551975,26.8,-24,592469.313,4267594.5
-121.938796,38.551983,26.4,7.3,592469.313,4267595.5
-121.938795,38.551999,26.2,6.1,592469.25,4267597
-121.938795,38.552024,26.1,-13,592469.25,4267600
-121.938795,38.552051,22.3,-13,592469.188,4267603
-121.938794,38.552091,26,-13,592469.188,4267607
-121.938794,38.552104,25.5,-13,592469.125,4267609
-121.938794,38.55212,22.5,-13,592469.125,4267610.5
-121.938793,38.552134,26.2,-29,592469.75,4267612
-121.938793,38.552146,27.4,-25,592469.75,4267613.5
-121.938794,38.55216,28,68.8,592469.063,4267614.5
-121.938794,38.552176,29.1,67,592469.063,4267617
-121.938794,38.552188,29.9,67.3,592469,4267618
-121.938794,38.552195,28,65.9,592469,4267619
-121.938795,38.552203,29.1,64.1,592469,4267620
-121.938795,38.552212,30.2,63.5,592469,4267620.5
-121.938795,38.55222,28.4,63.1,592469,4267621.5
-121.938795,38.552227,28.4,65,592469,4267622.5
-121.938795,38.552236,28.5,69.6,592469,4267623
-121.938795,38.552248,28.4,68.9,592468.938,4267624.5
-121.938795,38.552258,26.9,67.4,592468.938,4267626
-121.938795,38.552264,26.8,67,592468.938,4267626.5
-121.938795,38.552273,27.5,65.6,592468.938,4267627.5
-121.938794,38.552287,28,66,592468.875,4267629
-121.938795,38.5523,25.7,65.1,592468.875,4267630.5
-121.938795,38.552307,26.4,66.5,592468.875,4267631.5
-121.938794,38.552316,26.8,64.8,592468.875,4267632
-121.938794,38.55233,27.9,64.2,592468.875,4267634
-121.938794,38.55234,29.6,64.4,592468.813,4267635
-121.938794,38.552399,30,58.5,592468.75,4267641.5
-121.938794,38.55241,29.3,57.3,592468.75,4267642.5
-121.938794,38.552423,29,55.5,592468.75,4267644
-121.938794,38.552432,29.2,56,592468.688,4267645
-121.938794,38.552442,28.5,55.8,592468.688,4267646
-121.938794,38.55246,27.8,56.1,592468.688,4267648
-121.938794,38.552475,27.6,57,592468.688,4267650
-121.938794,38.552482,28.4,55.7,592468.625,4267650.5
-121.938794,38.552491,28.4,53.2,592468.625,4267651.5
-121.938793,38.552508,28,54.2,592469.313,4267653.5
-121.938794,38.552538,26.3,58.1,592468.563,4267657
-121.938794,38.552562,27.7,56.4,592468.563,4267659.5
-121.938794,38.552575,27.2,50.9,592468.563,4267661
-121.938794,38.552582,28,47,592468.5,4267661.5
-121.938794,38.552592,26.1,46.9,592468.5,4267663
-121.938794,38.552605,25.6,57.6,592468.5,4267664.5
-121.938794,38.552617,27.5,59.5,592468.5,4267665.5
-121.938792,38.552671,29.6,64.3,592469.063,4267671.5
-121.938792,38.55269,29.3,64.7,592469.063,4267673.5
-121.938793,38.552711,28.1,65.3,592469,4267676
-121.938793,38.552724,27.7,61.6,592469,4267677.5
-121.938793,38.552745,27.4,58.2,592469,4267680
-121.938793,38.552766,28.7,60.5,592468.938,4267682
-121.938792,38.552782,28.6,64.3,592468.938,4267684
-121.938792,38.552793,29,64.2,592468.938,4267685
-121.938793,38.552802,30.3,61.7,592468.938,4267686.5
-121.938793,38.552812,29.5,60.8,592468.875,4267687
-121.938792,38.552821,27.6,60.8,592468.875,4267688.5
-121.938792,38.552828,27,59.5,592468.875,4267689.5
-121.938792,38.552836,27.3,57.8,592468.875,4267690
-121.938793,38.552852,25.6,59.7,592468.875,4267692
-121.938792,38.552941,29.5,57.9,592468.75,4267701.5
-121.938793,38.552949,28.8,58.7,592468.75,4267702.5
-121.938793,38.552959,27.8,59.8,592468.688,4267703.5
-121.938791,38.553041,26,46.7,592468.625,4267712.5
-121.938792,38.553059,26,46.1,592468.563,4267714.5
-121.938791,38.553074,25.2,48.7,592468.563,4267716.5
-121.938792,38.553085,23,52.5,592468.563,4267717.5
-121.938791,38.553124,23.2,47.9,592468.5,4267722
-121.938791,38.553137,27.7,47.6,592468.5,4267723.5
-121.93879,38.553154,28.7,47.1,592468.438,4267725
-121.93879,38.553172,29,47,592468.438,4267727.5
-121.93879,38.55318,29.1,47,592468.438,4267728
-121.938791,38.553185,27.4,45.7,592468.438,4267728.5
-121.938792,38.553188,24.9,51.7,592468.438,4267729
-121.93879,38.553228,23.9,48,592468.375,4267733.5
-121.93879,38.553242,24.5,45.6,592468.375,4267735
-121.93879,38.553256,26,49.1,592468.313,4267736.5
-121.93879,38.553266,25.3,52.7,592468.313,4267737.5
-121.938791,38.553276,23.9,54.1,592468.313,4267739
-121.93879,38.553289,23.1,51.2,592468.313,4267740
-121.93879,38.553304,23.8,48.4,592468.25,4267741.5
-121.93879,38.553321,24.1,49.4,592468.25,4267744
-121.93879,38.553336,22.9,48.8,592468.25,4267745.5
-121.93879,38.553358,22.5,47.8,592468.188,4267747.5
-121.938791,38.553375,22.6,47.3,592468.188,4267750
-121.938791,38.553384,23.1,48,592468.188,4267750.5
-121.93879,38.5534,22.8,48,592468.125,4267752.5
-121.938789,38.553413,23.2,46.3,592468.125,4267754
-121.938789,38.55342,23.3,48,592468.125,4267755
-121.938789,38.55343,24,48.1,592468.125,4267755.5
-121.93879,38.553445,23.4,45.8,592468.063,4267757.5
-121.93879,38.553458,22.3,45.1,592468.063,4267759
-121.938788,38.553519,22,45.7,592468,4267766
-121.938788,38.553528,21.9,47.6,592468,4267766.5
-121.938789,38.553541,21.5,47.6,592467.938,4267768
-121.938789,38.553563,23.2,45.3,592467.938,4267770.5
-121.938788,38.553583,23.8,44.7,592467.938,4267772.5
-121.938788,38.553593,23.4,45.7,592467.875,4267774
-121.938788,38.553607,22.4,43.9,592467.875,4267775.5
-121.938788,38.55363,22.6,46.9,592467.875,4267778
-121.938788,38.55365,22.2,47.4,592467.813,4267780.5
-121.938788,38.553659,23.1,47.9,592467.813,4267781
-121.938788,38.553669,22.2,48.9,592467.813,4267782.5
-121.938788,38.553681,22.2,49.3,592467.813,4267783.5
-121.938788,38.55369,21.6,49.5,592467.75,4267785
-121.938788,38.553701,22.8,45,592467.75,4267786
-121.938787,38.553788,21.9,42.1,592467.625,4267795.5
-121.938787,38.553809,22.2,42.8,592467.625,4267798
-121.938787,38.553828,22.9,42.7,592467.563,4267800
-121.938787,38.553838,22.9,38.5,592467.563,4267801
-121.938786,38.553848,22.3,38.4,592467.563,4267802.5
-121.938786,38.553858,22.9,37.1,592467.563,4267803.5
-121.938786,38.553872,21.7,33.7,592467.563,4267805
-121.938786,38.553889,21.3,33.3,592467.5,4267807
-121.938785,38.554005,22.6,36.4,592468.063,4267819.5
-121.938785,38.554017,21.4,34.1,592468,4267821
-121.938785,38.554035,21.3,35.1,592468,4267823
-121.938784,38.554053,21.5,35.8,592468,4267825
-121.938784,38.554064,21.3,36.3,592467.938,4267826.5
-121.938784,38.554072,22,38.8,592467.938,4267827.5
-121.938784,38.554083,21.8,38.1,592467.938,4267828.5
-121.938784,38.554092,20.4,32.6,592467.938,4267829.5
-121.938784,38.554103,19.3,33,592467.938,4267830.5
-121.938783,38.554124,19.2,34,592467.875,4267833
-121.938783,38.554141,19.2,33.7,592467.875,4267835
-121.938782,38.55415,19.7,34.1,592467.875,4267835.5
-121.938782,38.554163,20.5,34.8,592467.813,4267837.5
-121.938782,38.554181,21.3,34.1,592467.813,4267839
-121.938782,38.554196,21.5,33.2,592467.813,4267841
-121.938782,38.554218,21,34,592467.75,4267843.5
-121.938781,38.554243,20.4,20.4,592467.75,4267846
-121.938781,38.554258,21.3,35.3,592467.688,4267847.5
-121.938781,38.55428,21.6,35.3,592467.688,4267850
-121.938781,38.554307,22.3,32.6,592467.625,4267853
-121.938781,38.554323,22.9,33.3,592467.625,4267855
-121.93878,38.554342,23.5,33.1,592467.625,4267857
-121.938779,38.554367,23.4,38.9,592467.563,4267860
-121.938779,38.554378,22.4,37.5,592467.563,4267861
-121.938778,38.554383,20.1,-29,592467.563,4267861.5
-121.938778,38.554396,17.4,-13,592467.5,4267863
-121.9389,38.554365,20.3,-9,592456.938,4267859.5
-121.938901,38.55436,21.2,38.7,592456.938,4267859
-121.938901,38.554355,23.9,40.5,592456.938,4267858.5
-121.938901,38.554349,24.9,41.1,592456.938,4267857.5
-121.938901,38.554342,24.3,39.6,592456.938,4267857
-121.938901,38.554333,24.9,39.3,592457,4267856
-121.938901,38.554325,22.8,38.6,592457,4267855
-121.938901,38.554318,21.5,39.4,592457,4267854
-121.938901,38.554309,21.7,41,592457,4267853.5
-121.9389,38.554298,21.5,41.9,592457,4267852
-121.938901,38.554288,19,43.2,592457.063,4267851
-121.9389,38.554279,19.9,40.7,592457.063,4267850
-121.938901,38.55427,20.8,39.6,592457.063,4267849
-121.938901,38.554258,20.4,37,592457.063,4267847.5
-121.938901,38.554244,19.9,36.6,592457.063,4267846
-121.938901,38.554235,20.7,40.3,592457.125,4267845
-121.938901,38.554225,19.7,39.5,592457.125,4267844
-121.938901,38.554209,19.4,38.8,592457.125,4267842.5
-121.938901,38.554193,20.1,40.1,592457.188,4267840.5
-121.938901,38.554182,19,39.3,592457.188,4267839
-121.938901,38.554171,19.1,40.1,592457.188,4267838
-121.938901,38.554151,19.9,41.2,592457.188,4267835.5
-121.938902,38.554125,19,40.3,592457.25,4267833
-121.938902,38.554108,19.6,40.7,592457.25,4267831
-121.938902,38.554099,21.2,42.1,592457.25,4267830
-121.938905,38.553834,22.7,45.9,592457.625,4267800.5
-121.938905,38.55383,22.1,47.8,592457.625,4267800
-121.938905,38.553819,21.4,47.9,592457.625,4267799
-121.938906,38.553803,22.2,46.1,592457.625,4267797
-121.938906,38.553792,23.5,46,592457.688,4267796
-121.938906,38.553779,22.9,49,592457.688,4267794.5
-121.938905,38.553766,22.2,52.7,592457.688,4267793
-121.938906,38.553751,22.8,53.5,592457.75,4267791.5
-121.938905,38.553732,22,52.7,592457.75,4267789.5
-121.938905,38.553723,20.7,51.4,592457.75,4267788
-121.938905,38.553712,20.3,53.8,592457.75,4267787
-121.938905,38.553702,21.3,51.7,592457.813,4267786
-121.938905,38.553688,23,50.6,592457.813,4267784.5
-121.938906,38.553671,24.7,51.9,592457.813,4267782.5
-121.938906,38.55365,21.2,52.4,592457.875,4267780
-121.938906,38.553632,22,55,592457.875,4267778
-121.938906,38.553619,21.5,55,592457.875,4267777
-121.938906,38.553602,19.9,53.9,592457.938,4267774.5
-121.938907,38.553581,20.1,52.4,592457.938,4267772.5
-121.938907,38.553564,22.3,54.7,592457.938,4267770.5
-121.938907,38.553547,22.9,53.3,592458,4267768.5
-121.938907,38.55353,21.7,49.7,592458,4267767
-121.938908,38.553506,22.3,46.8,592457.375,4267764
-121.938909,38.553406,21.4,51,592457.5,4267753
-121.938909,38.553391,21.8,53.5,592457.5,4267751.5
-121.938909,38.553367,23.8,53.5,592457.563,4267749
-121.938909,38.553344,23.8,50.5,592457.563,4267746.5
-121.93891,38.553328,23.1,48.8,592457.625,4267744.5
-121.93891,38.553312,22.4,48.3,592457.625,4267742.5
-121.93891,38.553289,21.3,50.7,592457.625,4267740
-121.93891,38.553266,21.6,52.6,592457.688,4267737.5
-121.938909,38.553251,21.2,52.8,592457.688,4267735.5
-121.938909,38.553238,21.1,51.7,592457.688,4267734.5
-121.93891,38.553214,23.8,47.4,592457.75,4267732
-121.938911,38.553162,23.2,50.3,592457.813,4267726
-121.938911,38.55314,23.1,50.9,592457.813,4267723.5
-121.93891,38.553112,24.5,56.8,592457.875,4267720.5
-121.93891,38.553092,27,63.4,592457.875,4267718.5
-121.93891,38.553081,27.8,59.8,592457.938,4267717
-121.93891,38.553066,24.5,56.7,592457.938,4267715.5
-121.938911,38.55304,24.4,57,592457.938,4267712.5
-121.938912,38.553016,24.4,57.9,592458,4267710
-121.938912,38.553005,26.1,64.1,592458,4267708.5
-121.938912,38.55299,27.5,61.5,592458.063,4267707
-121.938913,38.552964,28.6,59.8,592458.063,4267704
-121.938913,38.552941,27.8,59.2,592458.125,4267701.5
-121.938913,38.552929,25.4,60.1,592458.125,4267700
-121.938913,38.552914,24.7,59.1,592458.125,4267698.5
-121.938913,38.55289,25.5,56,592458.188,4267696
-121.938913,38.552874,25.4,58.2,592458.188,4267694
-121.938913,38.552862,26.8,59.4,592458.188,4267692.5
-121.938913,38.55285,28.4,56.5,592458.188,4267691.5
-121.938913,38.552833,28.9,52.9,592458.25,4267689.5
-121.938913,38.552805,27.1,46.6,592458.25,4267686.5
-121.938913,38.552754,26.7,58.3,592458.313,4267680.5
-121.938914,38.552557,25.3,60.3,592458.563,4267659
-121.938914,38.55252,29.3,69.6,592458.625,4267655
-121.938915,38.552504,29.6,69.9,592458.625,4267653
-121.938915,38.552488,29,63.7,592458.688,4267651
-121.938915,38.552464,27.8,60.7,592458.688,4267648.5
-121.938916,38.552441,27.2,64.5,592458.063,4267646
